縣市別,場址名稱,場址坐標,場址地址,場址地號,場址種類,場址面積(平方公尺),公告為控制場址日期,公告為控制場址公文,公告解除控制場址日期,公告解除控制場址公文,公告為整治場址日期,公告為整治場址公文,公告解除整治場址日期,公告解除整治場址公文,公告劃定地下水受污染限制使用地區及限制事項日期,公告劃定地下水受污染限制使用地區及限制事項公文,公告解除劃定地下水受污染限制使用地區及限制事項日期,公告解除劃定地下水受污染限制使用地區及限制事項公文,場址列管狀態,土壤/地下水污染物,污染情形,場址現況概述,重要注意事項,改善整治進度
彰化縣,彰化縣彰化市西勢子段西勢子小段0147-0007(部分)地號,X：202260，Y：2664503,無,彰化縣彰化市西勢子段西勢子小段147-7地號,農地,758,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣彰化市西勢子段西勢子小段0154-0006(部分)地號,X：202191，Y：2664428,無,彰化縣彰化市西勢子段西勢子小段154-6地號,農地,1046,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣彰化市線東段0042-0000地號,X：201843，Y：2664998,無,彰化縣彰化市線東段42地號,農地,1364.07,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0440-0000(部分)地號,X：201542，Y：2665050,無,彰化縣和美鎮嘉慶段440地號,農地,760,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0441-0000(部分)地號,X：201542，Y：2665039,無,彰化縣和美鎮嘉慶段441地號,農地,830,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0228-0000地號,X：201060，Y：2665224,無,彰化縣和美鎮嘉慶段228地號,農地,964.98,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0227-0000地號,X：201066，Y：2665221,無,彰化縣和美鎮嘉慶段227地號,農地,979.63,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0235-0000地號,X：201033，Y：2665222,無,彰化縣和美鎮嘉慶段235地號,農地,5762.9,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0231-0000地號,X：201095，Y：2665205,無,彰化縣和美鎮嘉慶段231地號,農地,1034.68,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0246-0000(部分)地號,X：201034，Y：2665091,無,彰化縣和美鎮嘉慶段246地號,農地,1097,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0472-0000地號,X：201447，Y：2664469,無,彰化縣和美鎮嘉慶段472地號,農地,3293.56,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0569-0000(部分)地號,X：201376，Y：2664430,無,彰化縣和美鎮嘉慶段569地號,農地,436,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0504-0001(部分)地號,X：201451，Y：2664692,無,彰化縣和美鎮嘉慶段504-1地號,農地,2655,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮嘉慶段0504-0002地號,X：201457，Y：2664610,無,彰化縣和美鎮嘉慶段504-2地號,農地,3042.18,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1601-0000地號,X：200631，Y：2664841,無,彰化縣和美鎮大嘉段1601地號,農地,433,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1566-0000地號,X：200598，Y：2664941,無,彰化縣和美鎮大嘉段1566地號,農地,2387,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1567-0000地號,X：200598，Y：2664936,無,彰化縣和美鎮大嘉段1567地號,農地,2387,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1583-0001地號,X：200398，Y：2664922,無,彰化縣和美鎮大嘉段1583-1地號,農地,982,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1588-0000地號,X：200368，Y：2665079,無,彰化縣和美鎮大嘉段1588地號,農地,4821,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1560-0000地號,X：200586，Y：2665049,無,彰化縣和美鎮大嘉段1560地號,農地,1921,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1541-0000(部分)地號,X：200709，Y：2665123,無,彰化縣和美鎮大嘉段1541地號,農地,2042,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1539-0000地號,X：200744，Y：2665127,無,彰化縣和美鎮大嘉段1539地號,農地,2189,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大榮段0031-0000地號,X：200203，Y：2664927,無,彰化縣和美鎮大榮段31地號,農地,2763,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大榮段0024-0000地號,X：200138，Y：2665026,無,彰化縣和美鎮大榮段24地號,農地,1739,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大榮段0024-0001(部分)地號,X：200138，Y：2665026,無,彰化縣和美鎮大榮段24-1地號,農地,1201,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1501-0000地號,X：200346，Y：2665247,無,彰化縣和美鎮大嘉段1501地號,農地,1740,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1503-0000地號,X：200353，Y：2665194,無,彰化縣和美鎮大嘉段1503地號,農地,2272,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1504-0000地號,X：200355，Y：2665175,無,彰化縣和美鎮大嘉段1504地號,農地,3443,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1482-0000地號,X：200359，Y：2665241,無,彰化縣和美鎮大嘉段1482地號,農地,2194,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1505-0000地號,X：200359，Y：2665147,無,彰化縣和美鎮大嘉段1505地號,農地,2198,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1447-0000地號,X：200781，Y：2665184,無,彰化縣和美鎮大嘉段1447地號,農地,1561,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1446-0000地號,X：200779，Y：2665191,無,彰化縣和美鎮大嘉段1446地號,農地,1523,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1436-0000地號,X：200799，Y：2665152,無,彰化縣和美鎮大嘉段1436地號,農地,2264,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1435-0000地號,X：200787，Y：2665240,無,彰化縣和美鎮大嘉段1435地號,農地,3791,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鉻;銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大嘉段1442-0000地號,X：200746，Y：2665219,無,彰化縣和美鎮大嘉段1442地號,農地,1293,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0604-0000(部分)地號,X：199581，Y：2665278,彰化縣和美鎮大霞段604地號,彰化縣和美鎮大霞段604地號,農地,740,2015/11/16,府授環水字第1040374040號,2016/08/10,1050811府授環水字第1050262323號,無,無,無,無,無,無,無,無,公告解除控制場址,銅;鎳;鋅/無,無,無,無,完成控制並解除列管
彰化縣,彰化縣和美鎮大霞段0605-0000地號,X：199564，Y：2665281,無,彰化縣和美鎮大霞段605地號,農地,3016,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0582-0000(部分)地號,X：199550，Y：2665492,無,彰化縣和美鎮大霞段582地號,農地,897,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0574-0000地號,X：199555，Y：2665504,無,彰化縣和美鎮大霞段574地號,農地,2780,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0974-0000地號,X：199431，Y：2665521,無,彰化縣和美鎮大霞段974地號,農地,1708,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0977-0000地號,X：199370，Y：2665535,無,彰化縣和美鎮大霞段977地號,農地,1595,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0977-0001(部分)地號,X：199381，Y：2665533,無,彰化縣和美鎮大霞段977-1地號,農地,1486,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1019-0000地號,X：199401，Y：2665536,無,彰化縣和美鎮大霞段1019地號,農地,3373,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0979-0000地號,X：199354，Y：2665539,無,彰化縣和美鎮大霞段979地號,農地,3604,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0982-0000地號,X：199273，Y：2665556,無,彰化縣和美鎮大霞段982地號,農地,903,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0981-0000地號,X：199285，Y：2665555,無,彰化縣和美鎮大霞段981地號,農地,1126,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0984-0000地號,X：199232，Y：2665566,無,彰化縣和美鎮大霞段984地號,農地,2299,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1007-0000地號,X：199162，Y：2665598,無,彰化縣和美鎮大霞段1007地號,農地,2764,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1009-0000地號,X：199176，Y：2665586,無,彰化縣和美鎮大霞段1009地號,農地,1738,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1011-0002地號,X：199254，Y：2665569,無,彰化縣和美鎮大霞段1011-2地號,農地,2800,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1011-0000地號,X：199216，Y：2665581,無,彰化縣和美鎮大霞段1011地號,農地,1536,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1011-0001地號,X：199229，Y：2665577,無,彰化縣和美鎮大霞段1011-1地號,農地,1152,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段1010-0000(部分)地號,X：199201，Y：2665581,無,彰化縣和美鎮大霞段1010地號,農地,1477,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0965-0000地號,X：199359，Y：2665327,無,彰化縣和美鎮大霞段965地號,農地,2599,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0964-0000地號,X：199343，Y：2665333,無,彰化縣和美鎮大霞段964地號,農地,2598,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳;鋅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0928-0000地號,X：199314，Y：2665330,無,彰化縣和美鎮大霞段928地號,農地,2778,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅/無,無,閒置中,無,提出控制計畫中
彰化縣,彰化縣和美鎮大霞段0931-0000地號,X：199238，Y：2665345,無,彰化縣和美鎮大霞段931地號,農地,2038,2015/11/16,府授環水字第1040374040號,無,無,無,無,無,無,無,無,無,無,公告為控制場址,銅;鎳/無,無,閒置中,無,提出控制計畫中
